patch_id,bug_id,project,tool,label,lines_added,lines_removed,total_changed,code_lines_added,code_lines_removed,n_hunks,n_files,only_deletes,adds_conditional_guard,literal_in_failing_test_message,has_trigger_test_info,whitespace_normalized
Patches_others__Doverfitting__SequenceR__Chart__patch2-Chart-1-SequenceR,Chart-1,Chart,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Chart__patch3-Chart-1-SequenceR,Chart-1,Chart,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Chart__patch4-Chart-1-SequenceR,Chart-1,Chart,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-123-SequenceR,Closure-123,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-18-SequenceR,Closure-18,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-38-SequenceR,Closure-38,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-73-SequenceR,Closure-73,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-92-SequenceR,Closure-92,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch1-Closure-93-SequenceR,Closure-93,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch10-Closure-92-SequenceR,Closure-92,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch10-Closure-93-SequenceR,Closure-93,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch2-Closure-38-SequenceR,Closure-38,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch2-Closure-86-SequenceR,Closure-86,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch2-Closure-92-SequenceR,Closure-92,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch2-Closure-93-SequenceR,Closure-93,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-18-SequenceR,Closure-18,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-38-SequenceR,Closure-38,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-86-SequenceR,Closure-86,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-92-SequenceR,Closure-92,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch3-Closure-93-SequenceR,Closure-93,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch4-Closure-18-SequenceR,Closure-18,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch4-Closure-86-SequenceR,Closure-86,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch4-Closure-92-SequenceR,Closure-92,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch4-Closure-93-SequenceR,Closure-93,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch5-Closure-18-SequenceR,Closure-18,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch5-Closure-86-SequenceR,Closure-86,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch5-Closure-92-SequenceR,Closure-92,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch5-Closure-93-SequenceR,Closure-93,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch6-Closure-92-SequenceR,Closure-92,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch6-Closure-93-SequenceR,Closure-93,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch7-Closure-92-SequenceR,Closure-92,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch8-Closure-92-SequenceR,Closure-92,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch8-Closure-93-SequenceR,Closure-93,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch9-Closure-92-SequenceR,Closure-92,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Closure__patch9-Closure-93-SequenceR,Closure-93,Closure,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Lang__patch2-Lang-6-SequenceR,Lang-6,Lang,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch1-Math-59-SequenceR,Math-59,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch1-Math-63-SequenceR,Math-63,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch1-Math-80-SequenceR,Math-80,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,0,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch10-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch11-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch12-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch13-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch14-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch15-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch16-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch17-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch2-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch3-Math-82-SequenceR,Math-82,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch3-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch4-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch5-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch6-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch7-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch8-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SequenceR__Math__patch9-Math-85-SequenceR,Math-85,Math,SequenceR,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SketchFix__Chart__patch1-Chart-1-SketchFix-plausible,Chart-1,Chart,SketchFix,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SketchFix__Chart__patch2-Chart-1-SketchFix-plausible,Chart-1,Chart,SketchFix,overfitting,2,0,2,2,0,1,1,0,1,0,1,0
Patches_others__Doverfitting__SketchFix__Math__patch1-Math-33-SketchFix-plausible,Math-33,Math,SketchFix,overfitting,2,0,2,2,0,2,1,0,1,0,1,0
Patches_others__Doverfitting__SketchFix__Math__patch1-Math-70-SketchFix-plausible,Math-70,Math,SketchFix,overfitting,2,2,4,2,2,2,1,0,1,0,1,0
Patches_others__Doverfitting__SketchFix__Math__patch1-Math-82-SketchFix-plausible,Math-82,Math,SketchFix,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
Patches_others__Doverfitting__SketchFix__Math__patch2-Math-70-SketchFix-plausible,Math-70,Math,SketchFix,overfitting,2,2,4,2,2,2,1,0,1,0,1,0
Patches_others__Doverfitting__SketchFix__Math__patch2-Math-82-SketchFix-plausible,Math-82,Math,SketchFix,overfitting,1,1,2,1,1,1,1,0,1,0,1,0
